K	PR	Item ID	Item
59	0.0035658914609304876	531	('5393',)
60	0.0035555090058673154	349	('4977',)
61	0.003548322726540704	184	('5233',)
62	0.0035223964588027086	29	('3867',)
63	0.0035148337740813795	350	('4042',)
64	0.0035094499251215796	89	('3983',)
65	0.003480352224717068	450	('4303',)
66	0.0034488260547521944	226	('686',)
67	0.003361481102148252	10	('2605',)
68	0.003272476222736503	67	('2828',)
69	0.0031630826148717037	90	('2688',)
70	0.0031296441085248016	58	('3521',)
71	0.00305872346722928	409	('1675',)
72	0.0030550813783795103	385	('1917',)
73	0.003048253917325673	161	('4992',)
74	0.0030461935485697994	415	('4247',)
75	0.0030138681248970314	233	('5891',)
76	0.003007968744679774	114	('9703',)
77	0.0029935756635760965	440	('273',)
78	0.00296857943420598	232	('3595',)
79	0.002965754230518198	212	('2992',)
80	0.0029566247684248257	175	('4289',)
81	0.0028952859463248493	174	('1503',)
82	0.002887940685705671	19	('4337',)
83	0.0028056246466805854	470	('593',)
84	0.002755236915499822	404	('1600',)
85	0.002739186702101669	85	('167',)
86	0.0027144212784430627	198	('2631',)
87	0.002699013654289952	51	('5196',)
88	0.0026652357133700386	144	('3092',)
89	0.0026645610818407284	181	('8857',)
90	0.0026599091713907976	95	('4173',)
91	0.002659539879052103	171	('2331',)
92	0.0026187841773482926	353	('2775',)
93	0.0025998386871461964	261	('889',)
94	0.0025760833983401532	359	('2729',)
95	0.0025567861692655657	60	('1781',)
96	0.0025544418317253728	231	('2771',)
97	0.0025484710770879637	241	('5522',)
98	0.0025483640405787027	106	('5554',)
99	0.0025158473173021653	188	('2782',)
100	0.00249785693353468	373	('181',)
101	0.002492046323024244	245	('3592',)
102	0.002452710428652072	185	('856',)
103	0.002448610465035435	316	('7597',)
104	0.002399539639188122	395	('8029',)
105	0.002353135550319862	126	('4352',)
106	0.002326130913409418	600	('490',)
107	0.0023260671883314266	547	('2823',)
108	0.0023249719003863	41	('5828',)
109	0.002308988995381801	654	('3077',)
110	0.0022794903751143817	177	('4899',)
111	0.0022743605511209904	81	('90',)
112	0.0022524061959639592	389	('3915',)
113	0.0022507684653665164	2	('5015',)
114	0.0022481648563589945	186	('8079',)
115	0.0022446866472579444	192	('4624',)
116	0.00223122979794449	530	('5760',)
117	0.002230680275089276	271	('2968',)
118	0.00218865665483577	268	('2131',)
119	0.002156029021373228	561	('143',)
120	0.002107558573095942	17	('5757',)
121	0.0020786678948120814	135	('2200',)
122	0.00207797941743247	160	('732',)
123	0.002076277880769036	225	('4774',)
124	0.0020712171101374354	49	('603',)
125	0.0020235676484254236	550	('5363',)
126	0.0020189442906769807	384	('1080',)
127	0.0020022466507151762	340	('4827',)
128	0.0019915746850001806	309	('9468',)
129	0.001974064658185582	250	('1532',)
130	0.001968806819029104	52	('4067',)
131	0.001965605066862186	201	('2865',)
132	0.0019328063629260154	102	('3662',)
133	0.0019280006728228324	202	('1658',)
134	0.0019188829190342805	452	('1139',)
135	0.001909881224989785	420	('3144',)
136	0.001909306458585359	577	('4646',)
137	0.0019081728994329115	229	('4345',)
138	0.0018855111479883842	361	('9581',)
139	0.0018787967111275825	35	('1952',)
140	0.0018781628913430873	68	('2346',)
141	0.0018458919391537742	362	('2664',)
142	0.0018320520468209566	236	('3724',)
143	0.001830455817235827	183	('1219',)
144	0.001818710956579536	112	('4640',)
145	0.001805054186408032	131	('5778',)
146	0.0017719594609311182	69	('3169',)
147	0.0017696482464369466	556	('5135',)
148	0.0017241797352357687	562	('1831',)
149	0.0017179987535803486	423	('1985',)
150	0.0017030323585412142	468	('1872',)
151	0.0016920411633651548	194	('7596',)
152	0.00166750645755314	123	('4620',)
153	0.0016665752807774289	27	('151',)
154	0.001650007794908811	332	('4858',)
155	0.001638466662647313	419	('4747',)
156	0.0016298437508655433	262	('6047',)
157	0.001600857725927174	244	('4006',)
158	0.0015654073736236283	481	('7606',)
159	0.0015648481080306105	418	('8092',)
160	0.0015274291827336536	215	('2266',)
161	0.001526986632489472	510	('8914',)
162	0.0015254012695460903	548	('5899',)
163	0.0015203066678371605	191	('3241',)
164	0.00151219682350786	140	('9826',)
165	0.001487550963689984	533	('2249',)
166	0.0014868582920295561	391	('3719',)
167	0.0014584099182313153	517	('207',)
168	0.0014482277815691094	436	('4489',)
169	0.0014434123761223187	45	('811',)
170	0.0014321485602014068	172	('1369',)
171	0.0014166977086618843	453	('1483',)
172	0.0014166533149459367	454	('722',)
173	0.0014059900236694472	61	('4250',)
174	0.0013895183640528278	156	('426',)
175	0.0013801173018688437	230	('3106',)
176	0.0013760776653771428	435	('311',)
177	0.0013610936731481061	223	('4752',)
178	0.0013548040574331566	246	('1847',)
179	0.0013509553234775796	323	('639',)
180	0.0013413376592771185	545	('943',)
181	0.0013383184850819022	337	('5581',)
182	0.0013307549377697555	456	('3974',)
183	0.0013239203767791783	525	('2756',)
184	0.0013237549977174782	695	('2833',)
185	0.0013087577058066467	216	('1912',)
186	0.001289675105205218	164	('5438',)
187	0.0012636806560256586	240	('689',)
188	0.0012625906812718868	12	('4592',)
189	0.0012624535753313043	411	('2935',)
190	0.0012379960882523363	488	('3099',)
191	0.001237245972875036	537	('42',)
192	0.0012336093458243113	180	('4700',)
193	0.0012092794633162475	197	('9265',)
194	0.001203776179866902	218	('5889',)
195	0.001203713473521059	339	('5513',)
196	0.0011975331877311446	412	('819',)
197	0.0011938906477842021	421	('5477',)
198	0.0011760475225325788	14	('3767',)
199	0.0011697527320166806	697	('3130',)
200	0.0011581949752796348	249	('166',)
201	0.0011513848380843908	211	('130',)
202	0.0011434649492775971	272	('854',)
203	0.0011372388761103913	113	('8640',)
204	0.0011363123134962828	576	('253',)
205	0.001128903311222407	138	('5290',)
206	0.0011284821747896772	242	('4070',)
207	0.0011275756041304037	141	('6464',)
208	0.0011147281791219503	367	('501',)
209	0.0011093680900047572	324	('2567',)
210	0.001108589941197367	136	('4761',)
211	0.0010974682319188102	430	('5263',)
212	0.0010861055051917222	558	('4400',)
213	0.0010830616625835154	154	('1878',)
214	0.0010671836139931627	37	('2999',)
215	0.0010509292089647588	55	('5152',)
216	0.0010495623208860514	166	('5022',)
217	0.0010462192100596705	228	('5145',)
218	0.0010443716063845364	546	('1988',)
219	0.0010429494759754232	110	('4611',)
220	0.001042470368350166	44	('219',)
221	0.0010204082145075643	320	('4188',)
222	0.0010169723417411828	508	('2539',)
223	0.001015874418488536	285	('611',)
224	0.0010001726675168468	564	('5676',)
225	0.001000128155460481	578	('6514',)
226	0.00099597986680864	100	('1524',)
227	0.0009856503250972551	504	('2994',)
228	0.0009726632487196066	137	('402',)
229	0.0009700397291799817	204	('2831',)
230	0.0009553118378809218	165	('5490',)
231	0.0009216248326257852	4	('3062',)
232	0.0009179420859558994	54	('881',)
233	0.0009090953045234908	36	('4779',)
234	0.0009029328486611982	573	('4444',)
235	0.0008904125562937805	83	('2491',)
236	0.000887452697929677	142	('903',)
237	0.0008834536347132391	469	('2204',)
238	0.0008824918263652304	516	('1597',)
239	0.0008823838476233018	684	('1254',)
240	0.0008551502223227734	257	('5224',)
241	0.0008527419512445459	765	('8435',)
242	0.0008468612685298623	334	('1452',)
243	0.0008376166377207521	376	('828',)
244	0.0008326822376382692	274	('966',)
245	0.0008316296909953619	56	('3107',)
246	0.0008204380503529379	751	('3624',)
247	0.000815617968802472	101	('1593',)
248	0.0008148260000617127	493	('944',)
249	0.0008124356728318469	70	('5133',)
250	0.0008050628695355533	139	('8956',)
251	0.0008014511826026355	749	('3066',)
252	0.0007965925359714563	702	('5767',)
253	0.0007893045847395287	219	('4453',)
254	0.0007802204101417914	438	('2503',)
255	0.000771439688156475	13	('5793',)
256	0.0007666737985588997	458	('3432',)
257	0.0007657184261846195	554	('5784',)
258	0.0007632754687770073	234	('5270',)
259	0.0007580200982913414	158	('7762',)
260	0.0007564761499086108	259	('2241',)
261	0.0007533270828956632	538	('681',)
262	0.0007445085673046635	567	('4830',)
263	0.0007382932992610958	598	('3775',)
264	0.0007356132708216821	145	('4402',)
265	0.0007286398226192767	187	('3370',)
266	0.0007255411061462779	677	('963',)
267	0.000721290090490878	465	('837',)
268	0.000718360343457548	200	('2940',)
269	0.0007147291807832116	429	('5171',)
270	0.000713533479463766	269	('2594',)
271	0.0006980171738015191	146	('3618',)
272	0.0006972873748111225	627	('1995',)
273	0.0006962090871704351	515	('4231',)
274	0.0006934099179344909	539	('6424',)
275	0.000691970012260718	65	('4403',)
276	0.0006906201362393158	57	('5450',)
277	0.0006868741465777534	691	('5956',)
278	0.0006828862029219198	397	('369',)
279	0.0006718305036590146	76	('1782',)
280	0.0006717820568364562	82	('1282',)
281	0.0006712263074682977	594	('5808',)
282	0.0006648817638579506	642	('5157',)
283	0.0006648686856275523	331	('7593',)
284	0.000663716048778214	574	('2275',)
285	0.0006586840567446223	326	('1276',)
286	0.0006553104167390164	375	('5677',)
287	0.0006533321297437486	322	('5753',)
288	0.0006449951835285489	479	('1965',)
289	0.0006385095184620422	696	('5923',)
290	0.0006363480925982781	40	('5629',)
291	0.0006327551088113671	487	('5137',)
292	0.0006286503368508142	505	('394',)
293	0.0006218915234918414	846	('1142',)
294	0.0006200156935321611	393	('1997',)
295	0.0006197310000924725	173	('3381',)
296	0.0006155402203976216	406	('1817',)
297	0.000612280873951352	484	('5708',)
298	0.0006115080228040104	483	('4438',)
299	0.0005966240781332798	464	('4458',)
300	0.0005948492122121611	403	('3010',)
301	0.0005868575268069389	628	('1786',)
302	0.0005856743535938234	115	('4564',)
303	0.0005854614996882668	542	('205',)
304	0.0005803693288748472	129	('2685',)
305	0.0005776529418136133	690	('1441',)
306	0.0005769562111667547	416	('3434',)
307	0.0005765135694588511	414	('4851',)
308	0.0005738745499533229	107	('3501',)
309	0.000568900124445637	321	('1286',)
310	0.0005672255943976902	265	('5749',)
311	0.0005602624582893023	360	('3952',)
312	0.0005559645715161115	592	('1304',)
313	0.0005549140257078887	540	('4529',)
314	0.0005532876743364443	463	('818',)
315	0.0005514897778005674	23	('3315',)
316	0.0005508469048460989	224	('3126',)
317	0.0005491088368881566	132	('1534',)
318	0.0005479186298085367	477	('4452',)
319	0.0005404418280241584	80	('3415',)
320	0.0005395117934953414	18	('5096',)
321	0.00053391160802083	199	('1323',)
322	0.0005327883826626804	152	('4984',)
323	0.0005275521976610811	426	('4625',)
324	0.0005251067725956972	176	('5724',)
325	0.0005215645349042799	217	('1231',)
326	0.0005203889423658251	327	('843',)
327	0.0005198989021217939	150	('1698',)
328	0.0005127618608961726	750	('3824',)
329	0.0005098706076394305	319	('1274',)
330	0.000503581963484298	7	('232',)
331	0.0005013984060933105	383	('2385',)
332	0.0004998117262367959	524	('1708',)
333	0.0004991297265487885	473	('3110',)
334	0.0004982420725965344	808	('3649',)
335	0.000493878452297337	346	('5213',)
336	0.0004902537522022975	366	('4258',)
337	0.0004867628296204499	317	('2220',)
338	0.0004793449269283414	24	('5333',)
339	0.0004764517333958813	277	('3917',)
340	0.00047464309592570126	752	('1816',)
341	0.0004719084831024124	588	('3978',)
342	0.0004715939410550164	584	('5268',)
343	0.0004695767645815635	387	('5917',)
344	0.00046724386624988893	536	('4714',)
345	0.00046714423601969577	264	('484',)
346	0.0004667045500254684	318	('4510',)
347	0.00046525914932313235	258	('5836',)
348	0.0004643214430243395	687	('790',)
349	0.00046335752983696994	425	('333',)
350	0.0004598099624124101	255	('1413',)
351	0.00045912565926292805	124	('2918',)
352	0.0004509977066162494	732	('1720',)
353	0.0004508383950140713	379	('6142',)
354	0.0004494142641298835	572	('3880',)
355	0.00044897187386759064	571	('2821',)
356	0.00044508903400283063	595	('5075',)
357	0.0004433607233192976	502	('2121',)
358	0.00043117053711210906	518	('8839',)
359	0.0004296573643685738	514	('2088',)
360	0.0004279885364874973	38	('5821',)
361	0.000427619388248588	704	('2394',)
362	0.00042617762298395806	235	('915',)
363	0.00042452264598401784	459	('6133',)
364	0.00042134979328028256	341	('1140',)
365	0.00041895763180318173	507	('5345',)
366	0.0004068532514662341	119	('2369',)
367	0.00040267532182196596	275	('3871',)
368	0.00040254701020407647	823	('1392',)
369	0.00040079226100007097	503	('1159',)
370	0.0004007878101646028	88	('3342',)
371	0.0004002718374763092	213	('5718',)
372	0.00039594560314525426	444	('6418',)
373	0.00039087521563962183	549	('3125',)
374	0.00039044862987944477	730	('5072',)
375	0.00038778318726949835	364	('4760',)
376	0.00038294290840807055	143	('4542',)
377	0.0003754120777040317	583	('3766',)
378	0.00037354041125057657	496	('4717',)
379	0.00037223828324201285	614	('2145',)
380	0.0003720622201690582	486	('2302',)
381	0.00036537104214326394	147	('2157',)
382	0.0003623391125739075	251	('1891',)
383	0.0003617583232778947	766	('2207',)
384	0.0003615241970255967	566	('283',)
385	0.0003585205440085905	587	('5625',)
386	0.000355147560331509	482	('4404',)
387	0.0003545972586965046	638	('2239',)
388	0.0003544818537167441	372	('9719',)
389	0.00035315513905256955	779	('3179',)
390	0.000352289140307687	494	('3035',)
391	0.00035092292759388244	535	('4032',)
392	0.0003494558545944763	655	('20',)
393	0.0003428843295934235	845	('3218',)
394	0.00034196335478544086	764	('2516',)
395	0.0003382792952109545	207	('2085',)
396	0.00033772159540967813	591	('4279',)
397	0.0003375899043390687	381	('2958',)
398	0.00033432234550204626	247	('3196',)
399	0.000334043462245846	282	('4868',)
400	0.0003338223550534007	606	('4844',)
401	0.00033264853778193823	737	('3350',)
402	0.00033218736290559437	431	('5643',)
403	0.00033071866864110703	284	('2760',)
404	0.0003302894499816689	589	('2414',)
405	0.0003297965984137818	689	('4088',)
406	0.0003286855605663672	617	('2654',)
407	0.00032702305378160305	210	('5123',)
408	0.0003266818873831105	190	('1107',)
409	0.00032652228135583185	286	('5681',)
410	0.00032545827338700047	541	('4244',)
411	0.00032434310842180836	209	('4867',)
412	0.00032270868439943063	278	('4787',)
413	0.0003216085755983698	336	('4588',)
414	0.0003209947958720456	66	('3976',)
415	0.00031992167594745255	105	('5774',)
416	0.0003194469171109071	75	('4196',)
417	0.0003183749398710456	673	('7895',)
418	0.00031747864984991417	205	('4500',)
419	0.0003050839872885908	292	('1652',)
420	0.00030496562800857275	424	('4059',)
421	0.00030455492655354164	497	('808',)
422	0.0003044312724013056	252	('2779',)
423	0.00030409332183256604	653	('502',)
424	0.0003019452509490765	25	('1021',)
425	0.00029997250114648625	352	('2235',)
426	0.00029854263464778593	819	('2278',)
427	0.000293549439213066	636	('3614',)
428	0.0002934701544548897	857	('3326',)
429	0.00029218024757165617	597	('2490',)
430	0.0002921621770541244	167	('3791',)
431	0.0002896470842920487	820	('4826',)
432	0.00028472670623271864	495	('5134',)
433	0.00028410900754584486	117	('1340',)
434	0.0002840212430046315	296	('120',)
435	0.0002806111781947095	693	('3943',)
436	0.00027760994248746357	526	('3365',)
437	0.0002774198470029225	650	('3191',)
438	0.0002761139494725035	551	('5160',)
439	0.0002740661512291779	401	('4739',)
440	0.00026913882083871274	700	('193',)
441	0.0002652576855351125	116	('4436',)
442	0.00026453167178235916	208	('2307',)
443	0.0002642379284385708	98	('774',)
444	0.00026388325210601106	239	('2714',)
445	0.00026107729923351434	130	('2201',)
446	0.00026075270464563747	314	('5094',)
447	0.00026026946694150584	260	('3837',)
448	0.0002585533601351133	50	('306',)
449	0.0002568672298559247	475	('5040',)
450	0.0002529986314098208	512	('1314',)
451	0.0002490473235324722	709	('2884',)
452	0.0002482626904804547	699	('393',)
453	0.00024265495717332278	248	('1669',)
454	0.00024259730458516592	753	('2489',)
455	0.00024100575402631537	798	('5608',)
456	0.00023581882723830208	499	('4019',)
457	0.00023496655556714128	581	('4448',)
458	0.00023237245632429717	227	('1936',)
459	0.00023161481273236662	266	('2877',)
460	0.0002288066838231617	620	('5865',)
461	0.00022802353145180373	363	('2067',)
462	0.00022696324892173024	133	('4832',)
463	0.00022550083650656208	719	('7975',)
464	0.00022351398708136808	625	('2623',)
465	0.00022264281686458574	442	('5494',)
466	0.00022234197684358853	748	('2159',)
467	0.00022225378582171272	222	('1000',)
468	0.00021973466647074463	609	('4538',)
469	0.00021702295177897552	480	('5172',)
470	0.00021689216042458388	783	('1348',)
471	0.0002167974972651635	148	('730',)
472	0.00021315175248852323	267	('4702',)
473	0.00021303515263928618	485	('6196',)
474	0.00021284944240708756	860	('5041',)
475	0.0002127239318237371	427	('1633',)
476	0.00021268633837785692	777	('1612',)
477	0.0002121668211100966	735	('1546',)
478	0.00020874554844223903	754	('303',)
479	0.00020754746108884485	553	('1661',)
480	0.0002069212400564473	672	('5403',)
481	0.00020548040401868363	439	('43',)
482	0.00020519617193872649	451	('9692',)
483	0.00020387287431222368	679	('3560',)
484	0.00020359128085127467	280	('5127',)
485	0.00020345387711950315	338	('1802',)
486	0.00020310826879094018	478	('4011',)
487	0.0002007835196911985	884	('2417',)
488	0.00020043615579205514	104	('950',)
489	0.0002000544841475276	778	('2692',)
490	0.00019765322689373164	155	('4474',)
491	0.00019723382481486948	293	('747',)
492	0.00019562538728872398	706	('238',)
493	0.00019433774216285143	799	('3324',)
494	0.00019268385708522516	724	('4815',)
495	0.0001898388419443964	417	('2487',)
496	0.00018896763582285144	560	('1549',)
497	0.00018813391639623176	701	('5325',)
498	0.0001873144781044433	675	('4866',)
499	0.000186723523093722	596	('21',)
500	0.00018246487104676547	443	('5605',)
501	0.00018134163685554954	270	('7830',)
502	0.00018117842256988722	162	('4295',)
503	0.0001808269008174127	118	('1357',)
504	0.00018031238183806674	744	('2617',)
505	0.0001781218200120534	237	('3982',)
506	0.00017718074321985147	462	('4823',)
507	0.00017659218263446142	534	('1602',)
508	0.00017648955989577696	400	('2383',)
509	0.00017629427660757185	193	('3026',)
510	0.00017395867997067446	803	('5645',)
511	0.0001733969842570882	511	('6323',)
512	0.00017294106615215507	769	('3882',)
513	0.00017058078846694715	159	('4321',)
514	0.0001702782836267735	501	('4389',)
515	0.00016846105323925324	804	('4996',)
516	0.00016811768178399196	461	('2375',)
517	0.0001672098392832427	762	('1501',)
518	0.0001647054437730164	378	('4264',)
519	0.00016444889046070033	790	('4731',)
520	0.00016433422474500324	97	('2191',)
521	0.00016165990783574587	528	('4638',)
522	0.00015682210442817882	294	('3362',)
523	0.00015524058631251724	445	('372',)
524	0.00015497953265499527	428	('4199',)
525	0.0001548152426431515	770	('1607',)
526	0.000154009214085825	297	('5307',)
527	0.00015385005758559078	103	('4425',)
528	0.00015242601355531715	448	('1640',)
529	0.0001513669014152846	344	('17',)
530	0.00014949877806020863	694	('4576',)
531	0.00014815932003021457	303	('1734',)
532	0.000147879985537442	872	('3547',)
533	0.00014749078869411787	365	('5339',)
534	0.00014552439796058293	692	('1857',)
535	0.00014479948777385696	816	('5016',)
536	0.0001438191794365739	741	('3113',)
537	0.00014258516129178305	335	('1466',)
538	0.0001415551048909667	398	('28',)
539	0.00014042660632538744	520	('4671',)
540	0.00014022393738421338	664	('3380',)
541	0.00013990514870609291	710	('3955',)
542	0.00013922258772246658	570	('6036',)
543	0.0001385535933212842	506	('4486',)
544	0.00013855135056620388	853	('93',)
545	0.0001373873700322356	377	('923',)
546	0.00013671699012083493	837	('8232',)
547	0.00013541469656920614	301	('3168',)
548	0.00013430394834249888	822	('674',)
549	0.00013258066433930162	680	('3988',)
550	0.00013072793166540083	643	('2334',)
551	0.0001298462761768172	756	('3049',)
552	0.00012970906304326645	586	('4246',)
553	0.0001292106357257165	402	('3422',)
554	0.0001285515893646702	725	('6233',)
555	0.00012851314587094867	368	('3597',)
556	0.00012632212057204288	723	('174',)
557	0.0001261749873831547	580	('3561',)
558	0.0001248509155962639	707	('3327',)
559	0.00012346427457204993	522	('1375',)
560	0.00012336900146365048	681	('7872',)
561	0.00012319233648928695	206	('5942',)
562	0.00012218088152112067	886	('1293',)
563	0.00012099704925434181	500	('5723',)
564	0.00012053093376832614	78	('5736',)
565	0.0001203509459556293	196	('743',)
566	0.0001200169230127238	775	('5775',)
567	0.00011442460137993297	639	('8657',)
568	0.00011432937162550674	767	('1238',)
569	0.0001133575729530275	629	('1462',)
570	0.00011331876638095894	738	('4665',)
571	0.00011285317098575177	287	('2789',)
572	0.00011264134790795147	874	('3512',)
573	0.0001120284155615956	64	('6484',)
574	0.00011117582425063178	490	('134',)
575	0.00011089349261458512	623	('9487',)
576	0.0001108402440842342	847	('1535',)
577	0.00010980007083888201	281	('5908',)
578	0.0001092456636852309	369	('5763',)
579	0.0001083616989754819	708	('4421',)
580	0.00010805229256468988	509	('3886',)
581	0.00010795729049315192	605	('1916',)
582	0.00010563504874763555	149	('5014',)
583	0.00010470478802483143	742	('2230',)
584	0.00010350113811327785	649	('3801',)
585	0.00010286998666857926	552	('1157',)
586	0.00010252376773475967	449	('1470',)
587	0.00010233379305480802	781	('704',)
588	0.00010232816612788845	619	('2905',)
589	0.00010047324231360053	887	('5584',)
590	0.00010016491002483146	838	('2558',)
591	9.858316424369445e-05	291	('900',)
592	9.851677307872136e-05	745	('5803',)
593	9.566660610409602e-05	575	('3646',)
594	9.483473733588577e-05	74	('1981',)
595	9.176262371219771e-05	432	('4488',)
596	9.147148986085512e-05	433	('2213',)
597	9.055928498217826e-05	221	('4017',)
598	9.014942156665391e-05	843	('3464',)
599	8.965259658594444e-05	302	('3408',)
600	8.917783377053643e-05	351	('5483',)
601	8.901046985057777e-05	593	('4192',)
602	8.884813874335006e-05	640	('4940',)
603	8.85282562317425e-05	467	('4806',)
604	8.798035063470087e-05	307	('5497',)
605	8.700962097747173e-05	703	('5334',)
606	8.669748103352863e-05	835	('70',)
607	8.632634910249499e-05	582	('3072',)
608	8.516242928639403e-05	866	('4353',)
609	8.392825949424943e-05	616	('2531',)
610	8.365734886051661e-05	557	('5945',)
611	8.275306001109695e-05	333	('5369',)
612	8.267341123138904e-05	652	('5485',)
613	8.190363822837651e-05	92	('9231',)
614	8.087493549513646e-05	214	('5801',)
615	8.086109931521577e-05	347	('401',)
616	7.996974162019354e-05	865	('4661',)
617	7.956950864144187e-05	904	('528',)
618	7.937389809336237e-05	498	('4074',)
619	7.901279586639703e-05	279	('147',)
620	7.87233205739341e-05	73	('3003',)
621	7.758561916575622e-05	859	('1536',)
622	7.736688517299235e-05	615	('2483',)
623	7.657170440760692e-05	611	('2559',)
624	7.629393078187498e-05	622	('2753',)
625	7.564223720897954e-05	220	('3239',)
626	7.502502453336367e-05	645	('4239',)
627	7.49418379457738e-05	755	('2309',)
628	7.47296537955812e-05	455	('6053',)
629	7.438723374403348e-05	612	('1823',)
630	7.390604800871642e-05	170	('8624',)
631	7.360680769743675e-05	289	('4525',)
632	7.346812194327549e-05	644	('3772',)
633	7.328972450733426e-05	834	('987',)
634	7.274890947010704e-05	328	('16',)
635	7.220219015623493e-05	472	('7582',)
636	7.026242842054761e-05	283	('4926',)
637	7.000812674148377e-05	544	('2762',)
638	6.989530469338412e-05	815	('4234',)
639	6.871583261142652e-05	370	('5756',)
640	6.837933058996997e-05	523	('3355',)
641	6.818355554709113e-05	632	('5241',)
642	6.803709036488068e-05	386	('4703',)
643	6.764560892901021e-05	784	('4523',)
644	6.683839364911387e-05	134	('2057',)
645	6.627012215113597e-05	862	('6214',)
646	6.568524191121256e-05	87	('8433',)
647	6.498206531639188e-05	660	('3679',)
648	6.421025630699479e-05	830	('4005',)
649	6.408834785351982e-05	671	('8115',)
650	6.356052110435947e-05	897	('448',)
651	6.283831505871696e-05	891	('5635',)
652	6.24617986304236e-05	718	('3341',)
653	6.218099315623206e-05	300	('6392',)
654	6.191028787197919e-05	651	('3489',)
655	6.176725890871832e-05	896	('452',)
656	6.176502896365384e-05	881	('7632',)
657	6.1393876940592e-05	722	('3011',)
658	6.117304284919161e-05	802	('1068',)
659	6.086360733511296e-05	698	('1053',)
660	6.075987181687561e-05	889	('2754',)
661	6.064734225938554e-05	721	('4079',)
662	5.990548824211412e-05	890	('4155',)
663	5.971286626412744e-05	870	('1949',)
664	5.9490081549629674e-05	358	('3357',)
665	5.783582027544452e-05	665	('4960',)
666	5.694202512291342e-05	325	('274',)
667	5.6672830207307986e-05	343	('3527',)
668	5.632533667296502e-05	811	('4114',)
669	5.607124498646064e-05	776	('6187',)
670	5.578153457022137e-05	308	('5924',)
671	5.527507856571039e-05	682	('8220',)
672	5.506398131841292e-05	773	('2653',)
673	5.506398131841292e-05	774	('5950',)
674	5.490493605173257e-05	873	('5141',)
675	5.4539973228689344e-05	295	('8025',)
676	5.4186317167749894e-05	875	('3730',)
677	5.414891249326374e-05	633	('2649',)
678	5.4137758992306e-05	305	('1611',)
679	5.395434174657508e-05	390	('4862',)
680	5.3210468743433066e-05	747	('2849',)
681	5.313263088843324e-05	867	('1389',)
682	5.268004149341511e-05	716	('4449',)
683	5.2418333739578425e-05	604	('2155',)
684	5.225397034034275e-05	888	('677',)
685	5.2178627409963394e-05	299	('2058',)
686	5.192493672268686e-05	529	('5857',)
687	5.175808605008706e-05	876	('424',)
688	5.1685144312741326e-05	72	('3923',)
689	5.14024141040106e-05	841	('5478',)
690	5.035541476766018e-05	457	('6469',)
691	5.021570400557194e-05	717	('909',)
692	4.990180045985526e-05	821	('4660',)
693	4.98022356896092e-05	905	('3960',)
694	4.945433025014513e-05	907	('2289',)
695	4.871154087784712e-05	607	('8164',)
696	4.8548209144104694e-05	630	('4304',)
697	4.853118255748754e-05	814	('1832',)
698	4.8231822447876865e-05	315	('2972',)
699	4.774057884094514e-05	543	('3124',)
700	4.7737471508855615e-05	883	('3262',)
701	4.7216721756717e-05	760	('4828',)
702	4.720346105638084e-05	813	('4920',)
703	4.7162414505806456e-05	6	('52',)
